Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
415,University of Wisconsin,IBM,SP2/16,United States,1994,16,3.0,4.256,13000,2600,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
416,University of Zurich,IBM,SP2/16,Switzerland,1995,16,3.0,4.256,13000,2600,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Western Europe,Europe
440,FU Berlin,SGI,POWER CHALLENGE,Germany,1994,12,2.874,3.6,2000,450,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Western Europe,Europe
445,Indiana University,SGI,POWER CHALLENGE,United States,1994,12,2.874,3.6,2000,450,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
446,Jackson State University,SGI,POWER CHALLENGE,United States,1994,12,2.874,3.6,2000,450,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Chemistry,,,North America,Americas
453,Stanford University,SGI,POWER CHALLENGE,United States,1995,12,2.874,3.6,2000,450,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
458,University of Bristol,SGI,POWER CHALLENGE,United Kingdom,1995,12,2.874,3.6,2000,450,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Northern Europe,Europe
459,University of Chicago,SGI,POWER CHALLENGE,United States,1994,12,2.874,3.6,2000,450,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
460,University of Liverpool,SGI,POWER CHALLENGE,United Kingdom,1995,12,2.874,3.6,2000,450,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Northern Europe,Europe
461,University of Minnesota/Supercomputing Institute,SGI,POWER CHALLENGE,United States,1995,12,2.874,3.6,2000,450,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
463,Utah Supercomputing Institute,SGI,POWER CHALLENGE,United States,1995,12,2.874,3.6,2000,450,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
465,AUC,SGI,POWER CHALLENGE,Denmark,1995,10,2.83,3.6,2000,400,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Northern Europe,Europe
467,Florida State University,SGI,POWER CHALLENGE,United States,1995,10,2.83,3.6,2000,400,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
468,George Washington University,SGI,POWER CHALLENGE,United States,1995,10,2.83,3.6,2000,400,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
475,University of Cincinnatti,SGI,POWER CHALLENGE,United States,1995,10,2.83,3.6,2000,400,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
477,Universitaet Bochum,Parsytec,GC PowerPlus/64,Germany,1995,64,2.827,5.12,16000,4500,Power,PowerPC 601,80.0,Parytec,PARIX,MPP,Academic,Not Specified,,,Western Europe,Europe
478,University of Bergen,Parsytec,GC PowerPlus/64,Norway,1994,64,2.827,5.12,16000,4500,Power,PowerPC 601,80.0,Parytec,PARIX,MPP,Academic,Not Specified,,,Northern Europe,Europe
479,"University of Gdansk, CI Task",IBM,SP2/15,Poland,1995,15,2.81,3.99,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Eastern Europe,Europe
480,University of Geneva,IBM,SP2/15,Switzerland,1995,15,2.81,3.99,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Western Europe,Europe
481,University of Poznan,IBM,SP2/15,Poland,1995,15,2.81,3.99,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Eastern Europe,Europe
482,University of Wroclaw,IBM,SP2/15,Poland,1995,15,2.81,3.99,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Eastern Europe,Europe
485,Johannes Kepler University of Linz,Hewlett-Packard,SPP1200/XA-24,Austria,1995,24,2.736,5.76,19800,3360,PA-RISC,PA-RISC PA-7200,120.0,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,Western Europe,Europe
490,Montan University of Loeben,IBM,SP2/14,Austria,1995,14,2.625,3.724,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Western Europe,Europe
491,University of Liege,IBM,SP2/14,Belgium,1995,14,2.625,3.724,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Western Europe,Europe
